Arquivo,Tamanho (KB),Data Modificação
TG104_104001_67678_01051_104_20251112105106_91.13.BIN,35.10,13/11/2025 11:00
TG104_104001_67678_01052_104_20251112165705_91.13.BIN,37.12,13/11/2025 11:00
TG104_104001_67678_01053_104_20251112222436_91.13.BIN,62.50,13/11/2025 11:00
