Arquivo,Tamanho (KB),Data Modificação
TG104_104001_67678_01386_104_20260309105627_91.13.BIN,30.17,09/03/2026 10:56
TG104_104001_67678_01387_104_20260309165005_91.13.BIN,39.00,09/03/2026 16:50
TG104_104001_67678_01388_104_20260309222725_91.13.BIN,64.18,09/03/2026 22:27
