Arquivo,Tamanho (KB),Data Modificação
TG104_104001_67678_01449_104_20260402105313_91.13.BIN,24.68,02/04/2026 10:51
TG104_104001_67678_01450_104_20260402164834_91.13.BIN,33.02,02/04/2026 22:26
TG104_104001_67678_01451_104_20260402222510_91.13.BIN,51.40,02/04/2026 22:26
